Title,Date
"Inuyasha: Temporada 1: Seekers of the Sacred Jewel","2/14/23"
"Inuyasha: Temporada 1: The Girl Who Overcame Time... and the Boy Who Was Just Overcome","2/14/23"
"Monster: Capítulo 42","2/12/23"
"Monster: Capítulo 41","2/12/23"
"Monster: Capítulo 40","2/12/23"
"Monster: Capítulo 39","2/12/23"
"Monster: Capítulo 38","2/12/23"
"Monster: Capítulo 37","2/12/23"
"Monster: Capítulo 36","2/12/23"
"Monster: Capítulo 35","2/12/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: La mujer susurrante / La querida mascota de Soichi","2/11/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: El pasillo / Esculturas sin cabeza","2/11/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: El laberinto intolerable / Abuso","2/10/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: La foto de Tomie","2/10/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: Capas de terror / La cosa que apareció en la orilla","2/10/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: La ciudad de las tumbas","2/9/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: Moho / Biblioteca de ilusiones","2/9/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: Intrusos / Cabello largo en el ático","2/8/23"
"Lobo vikingo","2/7/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: La habitación silenciosa / La guarida del arenero","2/7/23"
"Monster: Capítulo 34","2/5/23"
"Monster: Capítulo 33","2/5/23"
"Monster: Capítulo 32","2/5/23"
"Monster: Capítulo 31","2/5/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: Los globos colgantes","2/1/23"
"Mi vecino Totoro","2/1/23"
"Record of Ragnarok: Temporada 2: El indomable dios de la guerra","2/1/23"
"Record of Ragnarok: Temporada 2: El bien contra el mal","2/1/23"
"That '90s Show: Parte 1: Tormenta de verano","1/21/23"
"That '90s Show: Parte 1: Primer día de novios","1/21/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: La historia del túnel misterioso / El autobús de los helados","1/21/23"
"That '90s Show: Parte 1: El primer episodio de los 90","1/20/23"
"That '90s Show: Parte 1: La cumpleañera","1/20/23"
"That '90s Show: Parte 1: Paso a paso","1/20/23"
"That '90s Show: Parte 1: La rave","1/20/23"
"That '90s Show: Parte 1: Labiales y besos","1/20/23"
"That '90s Show: Parte 1: Liberen a Leia","1/20/23"
"Junji Ito Maniac: Relatos japoneses de lo macabro: Los extraños hermanos Hikizuri","1/20/23"
"One Piece: El mar del Este: Episodio 26","1/12/23"
"Ginny y Georgia: Temporada 2: No soy Cenicienta","1/10/23"
"Ginny y Georgia: Temporada 2: Kill Gil","1/10/23"
"Ginny y Georgia: Temporada 2: ¡Escuchad! La oscuridad desciende","1/10/23"
"Ginny y Georgia: Temporada 2: Déjanos consentirte como te mereces","1/10/23"
"Ginny y Georgia: Temporada 2: Un muy feliz especial navideño a la Ginny y Georgia","1/10/23"
"Ginny y Georgia: Temporada 2: Estos latkes son «incre»","1/9/23"
"Ginny y Georgia: Temporada 2: Feliz mi cumpleaños a ustedes","1/9/23"
"Ginny y Georgia: Temporada 2: Niñita, ¿a qué estás jugando?","1/9/23"
"Ginny y Georgia: Temporada 2: ¿Por qué todo tiene que ser tan terrible todo el tiempo, por siempre?","1/8/23"
"Ginny y Georgia: Temporada 2: ¡Bienvenidas, perras!","1/7/23"
"Caleidoscopio: Miniserie: Blanco (El robo)","1/7/23"
"Caleidoscopio: Miniserie: Rosa (Seis meses después del robo)","1/7/23"
"Caleidoscopio: Miniserie: Rojo (La mañana después del robo)","1/6/23"
"Caleidoscopio: Miniserie: Azul (Cinco días antes del robo)","1/6/23"
"Caleidoscopio: Miniserie: Naranja (Tres semanas antes del robo)","1/6/23"
"Caleidoscopio: Miniserie: Amarillo (Seis semanas antes del robo)","1/6/23"
"Monster: Capítulo 30","1/6/23"
"Monster: Capítulo 29","1/6/23"
"Monster: Capítulo 28","1/6/23"
"Monster: Capítulo 27","1/6/23"
"Monster: Capítulo 26","1/6/23"
"Monster: Capítulo 25","1/4/23"
"Monster: Capítulo 24","1/3/23"
"Monster: Capítulo 23","1/3/23"
"Monster: Capítulo 22","1/3/23"
"Alice in Borderland: Temporada 1: Episodio 1","1/2/23"
"Monster: Capítulo 21","1/2/23"
"Monster: Capítulo 20","1/2/23"
"Monster: Capítulo 19","1/2/23"
"Monster: Capítulo 18","1/2/23"
"Monster: Capítulo 17","1/1/23"
"Monster: Capítulo 16","1/1/23"
"Monster: Capítulo 15","1/1/23"
"Monster: Capítulo 14","1/1/23"
"Monster: Capítulo 13","1/1/23"
"Monster: Capítulo 4","1/1/23"
"Monster: Capítulo 3","1/1/23"
"Monster: Capítulo 2","1/1/23"
"Llegando a ti: Rival","1/1/23"
"Llegando a ti: Kurumi","12/29/22"
"Llegando a ti: Amor","12/28/22"
"Llegando a ti: Sentimientos románticos","12/28/22"
"Llegando a ti: ¿Especial?","12/28/22"
"Llegando a ti: Trabajando juntos","12/28/22"
"Llegando a ti: Una nueva amiga","12/28/22"
"Llegando a ti: Practicar sola","12/28/22"
"Llegando a ti: Sábado por la noche","12/28/22"
"Llegando a ti: Amigos","12/28/22"
"Llegando a ti: Resolución","12/28/22"
"Llegando a ti: Rumores","12/28/22"
"Llegando a ti: Después de clase","12/28/22"
"Llegando a ti: Cambio de asiento","12/28/22"
"Derry Girls: Temporada 2: Episodio 3","12/24/22"
"Derry Girls: Temporada 2: Episodio 2","12/24/22"
"Derry Girls: Temporada 2: Episodio 1","12/24/22"
"Derry Girls: Temporada 1: Episodio 6","12/24/22"
"Derry Girls: Temporada 1: Episodio 5","12/24/22"
"Derry Girls: Temporada 1: Episodio 4","12/24/22"
"One Piece: El mar del Este: Episodio 25","12/22/22"
"Derry Girls: Temporada 1: Episodio 3","12/22/22"
"Derry Girls: Temporada 1: Episodio 2","12/22/22"
"Derry Girls: Temporada 1: Episodio 1","12/22/22"
"One Piece: El mar del Este: Episodio 24","12/21/22"
"Las películas que nos formaron: Temporada 3: El extraño mundo de Jack","12/14/22"
"Pinocho de Guillermo del Toro","12/14/22"
"Trabajo incógnito: Parte 2: Appleton","12/11/22"
"Trabajo incógnito: Parte 2: Proyecto Reinicio","12/11/22"
"Trabajo incógnito: Parte 2: Rontagio","12/11/22"
"Trabajo incógnito: Parte 2: Poder que mata","12/11/22"
"Trabajo incógnito: Parte 2: Amor en un lugar inesperado","12/11/22"
"Trabajo incógnito: Parte 2: Reagan y Myc","12/10/22"
"Trabajo incógnito: Parte 2: Nosferatu","12/9/22"
"Trabajo incógnito: Parte 2: Cómo Reagan recuperó la marcha","12/9/22"
"Trabajo incógnito: Parte 1: En la mente de Reagan","12/9/22"
"Trabajo incógnito: Parte 1: El espía","12/9/22"
"Trabajo incógnito: Parte 1: Aguafiestas","12/9/22"
"Trabajo incógnito: Parte 1: Protocolo fantasma","12/8/22"
"Trabajo incógnito: Parte 1: Mi gran boda en la Tierra plana","12/8/22"
"Trabajo incógnito: Parte 1: El club de Brett","12/8/22"
"Trabajo incógnito: Parte 1: Máquina sexual","12/8/22"
"JoJo's Bizarre Adventure: Stone Ocean: Un mundo maravilloso","12/6/22"
"JoJo's Bizarre Adventure: Stone Ocean: Maiden Heaven (Parte 2)","12/6/22"
"JoJo's Bizarre Adventure: Stone Ocean: Maiden Heaven (Parte 1)","12/6/22"
"JoJo's Bizarre Adventure: Stone Ocean: See Moon (Parte 2)","12/6/22"
"JoJo's Bizarre Adventure: Stone Ocean: See Moon (Parte 1)","12/6/22"
"JoJo's Bizarre Adventure: Stone Ocean: La gravedad de la luna nueva","12/6/22"
"JoJo's Bizarre Adventure: Stone Ocean: Heavy Forecast (Parte 3)","12/5/22"
"JoJo's Bizarre Adventure: Stone Ocean: Heavy Forecast (Parte 2)","12/5/22"
"JoJo's Bizarre Adventure: Stone Ocean: Heavy Forecast (Parte 1)","12/5/22"
"JoJo's Bizarre Adventure: Stone Ocean: Netherworld","12/5/22"
"JoJo's Bizarre Adventure: Stone Ocean: Cerca del Cielo: Tres días para la luna nueva","12/5/22"
"JoJo's Bizarre Adventure: Stone Ocean: Sky Guy","12/5/22"
"JoJo's Bizarre Adventure: Stone Ocean: Bohemian Ecstatic (Parte 2)","12/2/22"
"JoJo's Bizarre Adventure: Stone Ocean: Bohemian Ecstatic (Parte 1)","12/2/22"
"Merlina: Temporada 1: Fuerzas sombrías como una bandada de cuervos","11/29/22"
"Merlina: Temporada 1: Un sombrío dilema","11/29/22"
"Merlina: Temporada 1: Sombríamente en deuda","11/29/22"
"Merlina: Temporada 1: Cosecharás tu sombría siembra","11/26/22"
"Merlina: Temporada 1: Una sombría noche de baile","11/26/22"
"Merlina: Temporada 1: Amistad, sombrío tesoro","11/26/22"
"Merlina: Temporada 1: El sombrío encanto de la soledad","11/25/22"
"Merlina: Temporada 1: Y un sombrío día nació","11/25/22"
"One Piece: El mar del Este: Episodio 23","11/24/22"
"One Piece: El mar del Este: Episodio 22","11/18/22"
"1899: La llave","11/18/22"
"1899: La tormenta","11/18/22"
"1899: La pirámide","11/18/22"
"1899: El llamado","11/18/22"
"1899: La pelea","11/18/22"
"1899: La niebla","11/18/22"
"1899: El niño","11/18/22"
"1899: El barco","11/18/22"
"One Piece: El mar del Este: Episodio 21","11/17/22"
"One Piece: El mar del Este: Episodio 20","11/17/22"
"One Piece: El mar del Este: Episodio 19","11/17/22"
"One Piece: El mar del Este: Episodio 18","11/11/22"
"One Piece: El mar del Este: Episodio 17","11/11/22"
"One Piece: El mar del Este: Episodio 16","11/10/22"
"One Piece: El mar del Este: Episodio 15","11/10/22"
"One Piece: El mar del Este: Episodio 14","11/9/22"
"One Piece: El mar del Este: Episodio 13","11/9/22"
"One Piece: El mar del Este: Episodio 12","11/8/22"
"One Piece: El mar del Este: Episodio 11","11/8/22"
"One Piece: El mar del Este: Episodio 10","11/7/22"
"One Piece: El mar del Este: Episodio 9","11/7/22"
"One Piece: El mar del Este: Episodio 8","11/7/22"
"One Piece: El mar del Este: Episodio 7","11/7/22"
"One Piece: El mar del Este: Episodio 6","11/7/22"
"One Piece: El mar del Este: Episodio 5","11/7/22"
"One Piece: El mar del Este: Episodio 4","11/5/22"
"One Piece: El mar del Este: Episodio 3","11/5/22"
"One Piece: El mar del Este: Episodio 2","11/5/22"
"Llegando a ti: Prólogo","11/4/22"
"One Piece: El mar del Este: Episodio 1","11/4/22"
"El gabinete de curiosidades de Guillermo del Toro: El murmullo","10/30/22"
"El gabinete de curiosidades de Guillermo del Toro: La inspección","10/30/22"
"El gabinete de curiosidades de Guillermo del Toro: Sueños en la casa de las brujas","10/28/22"
"El gabinete de curiosidades de Guillermo del Toro: Modelo","10/28/22"
"El gabinete de curiosidades de Guillermo del Toro: Por fuera","10/26/22"
"El gabinete de curiosidades de Guillermo del Toro: La autopsia","10/26/22"
"El gabinete de curiosidades de Guillermo del Toro: Ratas de cementerio","10/25/22"
"El gabinete de curiosidades de Guillermo del Toro: Lote 36","10/25/22"
"Cyberpunk: Edgerunners: Mi luna, mi hombre","10/14/22"
"Cyberpunk: Edgerunners: Humanidad","10/14/22"
"Cyberpunk: Edgerunners: Quédate","10/14/22"
"Cyberpunk: Edgerunners: Más fuerte","10/14/22"
"Cyberpunk: Edgerunners: Hoguera","10/13/22"
"Cyberpunk: Edgerunners: Todas las miradas sobre mí","10/13/22"
"Cyberpunk: Edgerunners: Suertudo","10/11/22"
"Cyberpunk: Edgerunners: Banda criminal","10/11/22"
"Cyberpunk: Edgerunners: Como un chico","10/11/22"
"Cyberpunk: Edgerunners: No quiero decepcionarte","10/11/22"
"¡Qué duro es el amor!","10/11/22"
"El club de la medianoche: Medianoche","10/9/22"
"El club de la medianoche: Enemigo eterno","10/9/22"
"El club de la medianoche: Camino a ninguna parte","10/9/22"
"El club de la medianoche: Anya","10/9/22"
"El club de la medianoche: Bruja","10/9/22"
"El club de la medianoche: Hasta luego","10/9/22"
"El club de la medianoche: Dame un beso","10/8/22"
"El club de la medianoche: Corazón malvado","10/8/22"
"El club de la medianoche: Las dos Danas","10/8/22"
"El club de la medianoche: El último capítulo","10/8/22"
"Bee y PuppyCat: ¿A quien le puede gustar algo así?","10/2/22"
"Bee y PuppyCat: De nuevo... por primera vez","10/2/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: Por favor, no te vayas","9/23/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: Episodio uno","9/23/22"
"Cobra Kai: Temporada 1: As degenerado","9/22/22"
"Revancha ya","9/21/22"
"EVANGELION: DEATH (TRUE)²","9/5/22"
"JoJo's Bizarre Adventure: Stone Ocean: Escape...","9/4/22"
"JoJo's Bizarre Adventure: Stone Ocean: Memoria a corto plazo","9/4/22"
"JoJo's Bizarre Adventure: Stone Ocean: ¡Es la hora del cielo, la luna nueva y un nuevo sacerdote!","9/4/22"
"JoJo's Bizarre Adventure: Stone Ocean: El despertar","9/4/22"
"JoJo's Bizarre Adventure: Stone Ocean: Testigo","9/4/22"
"JoJo's Bizarre Adventure: Stone Ocean: El nacimiento","9/4/22"
"JoJo's Bizarre Adventure: Stone Ocean: El poder del plancton","9/3/22"
"JoJo's Bizarre Adventure: Stone Ocean: Ventajas y puntos débiles","9/3/22"
"JoJo's Bizarre Adventure: Stone Ocean: El secreto del guardia","9/2/22"
"JoJo's Bizarre Adventure: Stone Ocean: Sala de castigo de ultraseguridad","9/2/22"
"JoJo's Bizarre Adventure: Stone Ocean: Beso de amor y venganza (Parte 2)","9/2/22"
"JoJo's Bizarre Adventure: Stone Ocean: Beso de amor y venganza (Parte 1)","9/2/22"
"Un lugar seguro","9/1/22"
"Thar","9/1/22"
"Major (Hindi)","9/1/22"
"El juego de la fama: Episodio 1","8/30/22"
"Mai: Episodio 3","8/28/22"
"Mai: Episodio 2","8/28/22"
"Mai: Episodio 1","8/28/22"
"Yo nunca: Temporada 2: ... tuve una amienemiga india","8/24/22"
"Yo nunca: Temporada 2: ... abrí un libro","8/24/22"
"365 días","8/23/22"
"Delhi criminal: Temporada 1: Episodio 1","8/23/22"
"Sandman: Temporada 1: Episodio especial - Un sueño de mil gatos/Calíope","8/23/22"
"Sandman: Temporada 1: Corazones perdidos","8/22/22"
"Sandman: Temporada 1: Coleccionistas","8/20/22"
"Sandman: Temporada 1: Jugar a papás y mamás","8/19/22"
"Sandman: Temporada 1: La casa de muñecas","8/19/22"
"Sandman: Temporada 1: El son de sus alas","8/19/22"
"Mis dos vidas","8/19/22"
"Al volante","8/17/22"
"Brothers","8/17/22"
"School Tales: La serie: El hechizo vengativo","8/16/22"
"School Tales: La serie: Las 7 a. m.","8/16/22"
"Sandman: Temporada 1: 24 horas","8/16/22"
"Sandman: Temporada 1: Una esperanza en el Infierno","8/15/22"
"Sandman: Temporada 1: Sueña conmigo","8/15/22"
"Sandman: Temporada 1: Anfitriones imperfectos","8/14/22"
"Sandman: Temporada 1: El sueño de los justos","8/13/22"
"Tigre Blanco","8/13/22"
"Diamantes en bruto","8/11/22"
"El nieto de Sardar","8/10/22"
"Historias de fantasmas","8/7/22"
"Darlings","8/7/22"
"Neon Genesis Evangelion: La bestia que pedía amor a gritos desde el centro del mundo","7/31/22"
"Neon Genesis Evangelion: Un mundo que se acaba","7/30/22"
"Neon Genesis Evangelion: El último enviado","7/30/22"
"Neon Genesis Evangelion: Rei III: Lágrimas","7/30/22"
"Neon Genesis Evangelion: Al menos actúa como un ser humano","7/30/22"
"Neon Genesis Evangelion: El nacimiento de NERV","7/30/22"
"Neon Genesis Evangelion: El espejo del alma","7/29/22"
"Neon Genesis Evangelion: El combate de un muchacho","7/29/22"
"Neon Genesis Evangelion: Elegir un destino","7/29/22"
"Neon Genesis Evangelion: Apto para ser el cuarto elegido","7/29/22"
"Neon Genesis Evangelion: Al borde de la muerte y después...","7/29/22"
"Neon Genesis Evangelion: Mentiras y silencio","7/29/22"
"Neon Genesis Evangelion: SEELE, el lugar de los espíritus","7/28/22"
"Neon Genesis Evangelion: La invasión del ángel","7/28/22"
"Neon Genesis Evangelion: El valor de un milagro","7/28/22"
"Neon Genesis Evangelion: En las tinieblas inmóviles","7/28/22"
"Neon Genesis Evangelion: Sumergida en el magma","7/28/22"
"Neon Genesis Evangelion: Un instante, una mente al unísono","7/28/22"
"Neon Genesis Evangelion: Asuka llega a Japón","7/28/22"
"Neon Genesis Evangelion: Construido por los hombres","7/27/22"
"Neon Genesis Evangelion: La batalla decisiva","7/26/22"
"Neon Genesis Evangelion: Rei, al otro lado de su corazón","7/26/22"
"Neon Genesis Evangelion: Lluvia, después de la huida","7/26/22"
"Neon Genesis Evangelion: El teléfono que nunca suena","7/26/22"
"Neon Genesis Evangelion: Un techo desconocido","7/26/22"
"Neon Genesis Evangelion: El ataque del ángel","7/26/22"
"Breaking Bad: Temporada 4: Puntos clave","7/21/22"
"Breaking Bad: Temporada 4: Casa abierta","7/21/22"
"Breaking Bad: Temporada 4: Revólver calibre 38","7/21/22"
"'83","7/16/22"
"Triste San Valentín","7/12/22"
"Stranger Things: Stranger Things 4: Capítulo nueve: El huésped","7/1/22"
"Stranger Things: Stranger Things 4: Capítulo ocho: Papá","7/1/22"
"The Umbrella Academy: Temporada 3: Oblivion","6/26/22"
"The Umbrella Academy: Temporada 3: Las siete campanas","6/24/22"
"The Umbrella Academy: Temporada 3: Una boda en el fin del mundo","6/24/22"
"The Umbrella Academy: Temporada 3: Auf Wiedersehen","6/24/22"
"The Umbrella Academy: Temporada 3: Marigold","6/24/22"
"The Umbrella Academy: Temporada 3: El acto menos cruel","6/24/22"
"The Umbrella Academy: Temporada 3: Kugelblitz","6/22/22"
"The Umbrella Academy: Temporada 3: Lleno de luz","6/22/22"
"The Umbrella Academy: Temporada 3: El ovillo más grande del mundo","6/22/22"
"The Umbrella Academy: Temporada 3: Les presento a su familia","6/22/22"
"La primera muerte: La primera traición","6/18/22"
"La primera muerte: El primer adiós","6/18/22"
"La primera muerte: La primera ruptura","6/17/22"
"La primera muerte: El primer amor","6/17/22"
"La primera muerte: La primera cita","6/17/22"
"La primera muerte: La primera batalla","6/17/22"
"La primera muerte: La primera sangre","6/17/22"
"La primera muerte: El primer beso","6/17/22"
"Agentes letales","6/14/22"
"Rayo Murali","6/14/22"
"Toilet: Ek Prem Katha","6/10/22"
" ","6/9/22"
"Barbie: La princesa y la estrella de pop","6/8/22"
"Felicitaciones por la boda","6/8/22"
"Tribhanga: Bella imperfección","6/8/22"
"En la morada de Vaikuntha (versión en telugu)","6/8/22"
"Ginny y Sunny","6/7/22"
"Pagglait","6/7/22"
"2 States","6/5/22"
"Breaking Bad: Temporada 4: Navaja","6/4/22"
"Breaking Bad: Temporada 3: Medidas totales","6/4/22"
"Breaking Bad: Temporada 3: Medias medidas","6/4/22"
"Breaking Bad: Temporada 3: Abiquiú","6/4/22"
"Breaking Bad: Temporada 3: Vuelo","5/30/22"
"Pablo Escobar, el patrón del mal: Episode 1","5/30/22"
"Motichoor Chaknachoor","5/30/22"
"Stranger Things: Stranger Things 4: Capítulo siete: Masacre en el laboratorio Hawkins","5/30/22"
"Stranger Things: Stranger Things 4: Capítulo seis: En lo profundo","5/30/22"
"Stranger Things: Stranger Things 4: Capítulo cinco: Proyecto Nina","5/30/22"
"Stranger Things: Stranger Things 4: Capítulo cuatro: Querido Billy","5/29/22"
"Stranger Things: Stranger Things 4: Capítulo tres: ¿Monstruo o superheroína?","5/29/22"
"La extraña fuente de la fortuna","5/29/22"
"Stranger Things: Stranger Things 4: Capítulo dos: La maldición de Vecna","5/29/22"
"Stranger Things: Stranger Things 4: Capítulo uno: El club","5/29/22"
"Estos ojos negros: Temporada 1: Una lucha injusta","5/29/22"
"Estos ojos negros: Temporada 1: Serás condenado","5/29/22"
"Estos ojos negros: Temporada 1: Tu turno","5/28/22"
"Cómo me sentí al verla","5/28/22"
"Breaking Bad: Temporada 3: Kafkiano","5/27/22"
"Breaking Bad: Temporada 3: Te veo","5/27/22"
"Breaking Bad: Temporada 3: Un minuto","5/27/22"
"Breaking Bad: Temporada 3: Atardecer","5/27/22"
"Breaking Bad: Temporada 3: Más","5/27/22"
"Breaking Bad: Temporada 3: Luz verde","5/27/22"
"Breaking Bad: Temporada 3: T. S. T.","5/27/22"
"Breaking Bad: Temporada 3: Caballo sin nombre","5/25/22"
"Breaking Bad: Temporada 3: No más","5/23/22"
"Breaking Bad: Temporada 2: ABQ","5/23/22"
"Breaking Bad: Temporada 2: Phoenix","5/23/22"
"Breaking Bad: Temporada 2: Mandala","5/23/22"
"Love, Death & Robots: Volumen 3: Jíbaro","5/21/22"
"Love, Death & Robots: Volumen 3: En salas abovedadas sepultadas","5/21/22"
"Love, Death & Robots: Volumen 3: Ratas de Mason","5/21/22"
"Love, Death & Robots: Volumen 3: Enjambre","5/21/22"
"Breaking Bad: Temporada 2: Terminado","5/18/22"
"Breaking Bad: Temporada 2: Cuatro días afuera","5/16/22"
"Breaking Bad: Temporada 2: ¡Llama a Saul!","5/16/22"
"Breaking Bad: Temporada 2: Negro y azul","5/16/22"
"Breaking Bad: Temporada 2: Cucú","5/16/22"
"Breaking Bad: Temporada 2: Rotura","5/16/22"
"Breaking Bad: Temporada 2: Abajo","5/13/22"
"Earwig y la bruja","5/13/22"
"Breaking Bad: Temporada 2: Picadura de una abeja muerta","5/12/22"
"Breaking Bad: Temporada 2: A las brasas","5/11/22"
"Breaking Bad: Temporada 2: Siete con treinta y siete","5/7/22"
"Breaking Bad: Temporada 1: Acuerdo no violento","5/6/22"
"Superheroicos","5/5/22"
"Breaking Bad: Temporada 1: Un loco puñado de nada","5/4/22"
"¡El show de Cuphead!: Temporada 1: Ribby y Croaks","5/3/22"
"¡El show de Cuphead!: Temporada 1: Cuidar de un bebé","5/3/22"
"Metal Lords","4/30/22"
"Vikingos: Temporada 4: La visión","4/18/22"
"Vikingos: Temporada 4: El forastero","4/18/22"
"Travieso: De la mansión a la calle","4/18/22"
"Pad Man","4/15/22"
"Historia de amor en Chandigarh","4/15/22"
"Soorma","4/15/22"
"Bridgerton: Temporada 2: El vizconde que me amó","4/15/22"
"Bridgerton: Temporada 2: Armonía","4/14/22"
"Bridgerton: Temporada 2: La decisión","4/14/22"
"Bridgerton: Temporada 2: Un destino inconcebible","4/14/22"
"Bridgerton: Temporada 2: Victoria","4/14/22"
"Bridgerton: Temporada 2: Obsesiones","4/14/22"
"Bridgerton: Temporada 2: La carrera ya va a empezar","4/13/22"
"Bridgerton: Temporada 2: Libertino, con todas las letras","4/13/22"
"Bridgerton: Temporada 1: Después de la tormenta","4/12/22"
"Bridgerton: Temporada 1: Un abismo entre los dos","4/12/22"
"Bridgerton: Temporada 1: Frufrú","4/11/22"
"Bridgerton: Temporada 1: El duque y yo","4/11/22"
"Bridgerton: Temporada 1: Un asunto de honor","4/10/22"
"Bridgerton: Temporada 1: El arte del desmayo","4/10/22"
"Bridgerton: Temporada 1: Sorprende y encanta","4/10/22"
"Preguntados: Charlemos sobre pelis","4/10/22"
"Diecisiete","4/5/22"
"Kabhi Alvida Naa Kehna","3/31/22"
"Kuch Kuch Hota Hai","3/30/22"
"Stories by Rabindranath Tagore: Un grano de arena (Parte 1)","3/30/22"
"Bulbbul","3/20/22"
"Sombras tenebrosas","3/19/22"
"Peppa Pig: Temporada 6: De regreso a casa / Espejos / Pedro llega tarde / Juegos en el jardín","3/14/22"
"Peppa Pig: Temporada 6: Animales nocturnos / Vacaciones / La casa de verano / Vacaciones en el sol","3/14/22"
"Peppa Pig: Temporada 6: El acuario / El carro de carreras / El botecito / El arenero","3/14/22"
"Peppa Pig: Temporada 6: La reina / La isla desierta / Perfume / La fiesta de los niños","3/14/22"
"El proyecto Adam","3/13/22"
"¡El show de Cuphead!: Temporada 1: Carnaval del diablo","3/12/22"
"El inconformista","3/11/22"
"Fin de semana en Croacia","3/11/22"
"Bastardos sin gloria","3/10/22"
"Café con aroma de mujer: Episode 32","3/10/22"
"Café con aroma de mujer: Episode 31","3/10/22"
"El gato ladrón","3/9/22"
"Cowboy Bebop: La jugadora","2/16/22"
"(Des)encanto: Parte 4: Bean cae hecha pedazos","2/16/22"
"(Des)encanto: Parte 4: La chica del sueño de Dagmar","2/16/22"
"(Des)encanto: Parte 4: Espía vs. espía vs. espía","2/16/22"
"(Des)encanto: Parte 4: La insoportable luminosidad de Bean","2/13/22"
"(Des)encanto: Parte 4: Parásitos","2/13/22"
"(Des)encanto: Parte 4: Repiqueteo de piecitos","2/13/22"
"(Des)encanto: Parte 4: Tierra de matones","2/13/22"
"(Des)encanto: Parte 4: El gabinete del Dr. Chazzzzz","2/13/22"
"(Des)encanto: Parte 4: El bueno, el malo y el elfo","2/10/22"
"(Des)encanto: Parte 4: El amor es el infierno","2/10/22"
"F is for Family: Temporada 5: Adiós, Frankie","1/28/22"
"F is for Family: Temporada 5: Feliz Navidad de m**rda","1/28/22"
"F is for Family: Temporada 5: Casos perdidos","1/28/22"
"F is for Family: Temporada 5: En busca de...","1/25/22"
"F is for Family: Temporada 5: Te lo agradezco mucho","1/25/22"
"F is for Family: Temporada 5: Callejón sin salida","1/21/22"
"F is for Family: Temporada 5: La masacre de Rustvale","1/21/22"
"La casa","1/21/22"
"Nuevo sabor a cereza: Miniserie: Yo existo","1/11/22"
"Nuevo sabor a cereza: Miniserie: Vello púbico","1/11/22"
"Nuevo sabor a cereza: Miniserie: Cuerpos","12/31/21"
"Nuevo sabor a cereza: Miniserie: Huevo","12/31/21"
"Nuevo sabor a cereza: Miniserie: Baño lácteo","12/31/21"
"Nuevo sabor a cereza: Miniserie: Jennifer","12/31/21"
"Nuevo sabor a cereza: Miniserie: Batido de renacuajo","12/31/21"
"Nuevo sabor a cereza: Miniserie: Bengala","12/31/21"
"Trabajo incógnito: Parte 1: Sangre azul","12/7/21"
"Trabajo incógnito: Parte 1: Asesino de clones","12/7/21"
"JoJo's Bizarre Adventure: Stone Ocean: Aviso de precipitación repentina","12/2/21"
"JoJo's Bizarre Adventure: Stone Ocean: Operación Savage Guardian: ¡Diríjanse al patio! (Parte 2)","12/2/21"
"JoJo's Bizarre Adventure: Stone Ocean: Operación Savage Guardian: ¡Diríjanse al patio! (Parte 1)","12/2/21"
"JoJo's Bizarre Adventure: Stone Ocean: Mary Lynn Manson, el cobrador de deudas","12/2/21"
"JoJo's Bizarre Adventure: Stone Ocean: F. F.","12/2/21"
"JoJo's Bizarre Adventure: Stone Ocean: ¡Somos seis!","12/2/21"
"JoJo's Bizarre Adventure: Stone Ocean: Las pegatinas de Ermes","12/2/21"
"JoJo's Bizarre Adventure: Stone Ocean: Prisionera del amor","12/2/21"
"JoJo's Bizarre Adventure: Stone Ocean: El visitante (Parte 2)","12/1/21"
"JoJo's Bizarre Adventure: Stone Ocean: El visitante (Parte 1)","12/1/21"
"JoJo's Bizarre Adventure: Stone Ocean: Prisionera FE40536: Jolyne Cujoh","12/1/21"
"JoJo's Bizarre Adventure: Stone Ocean: Océano de piedra","12/1/21"
"Trabajo incógnito: Parte 1: Sin presidente","11/30/21"
"Cowboy Bebop: Strut, perro callejero","11/30/21"
"Big Mouth: Temporada 5: Noviembre secanueces","11/27/21"
"Cowboy Bebop: Canción triste para un asteroide","11/27/21"
"F is for Family: Temporada 5: La fortaleza de caoba","11/27/21"
"Las películas que nos formaron: Temporada 3: Halloween","10/20/21"
"Las películas que nos formaron: Temporada 3: RoboCop","10/18/21"
"Las películas que nos formaron: Temporada 3: Pesadilla en la calle Elm","10/18/21"
"Las películas que nos formaron: Temporada 2: Mujer bonita","10/18/21"
"Las películas que nos formaron: Temporada 3: Viernes 13","10/16/21"
"Las películas que nos formaron: Temporada 2: Volver al futuro","10/16/21"
